"序号","笔记ID","作者","作者主页","标题","点赞数","收藏数","评论数","分享数","发布时间","笔记描述","主题","笔记链接","图片链接","视频链接","cookie"
138,"676e5db000000000140235ab","腾讯招聘","https://www.xiaohongshu.com/user/profile/5fd83937000000000101d431","2025鹅厂校招补录开始啦！","525","329","117","252","2024/12/27","这些岗位还缺缺缺缺缺鹅宝子们的投递呀[皱眉R]
现在投递/转投这些岗位上岸几率更大噢[自拍R]
鹅宝子们快来接接接接接接好运[蹲后续H]
#鹅厂[话题]# #腾讯[话题]# #秋招[话题]# #补录[话题]# #投简历[话题]#","[""#鹅厂"",""#腾讯"",""#秋招"",""#补录"",""#投简历""]","https://www.xiaohongshu.com/user/profile/5fd83937000000000101d431/676e5db000000000140235ab?xsec_token=ABGCoDuN4gW2sY7IeARQSee_kqe5VGkXyjaXZa3nTdA00=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072243/f66763a328b39073e4728b8b2c6a3da8/notes_pre_post/1040g3k031btetumn084g5nuo74rgbl1hujkoq4o!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/66d09aa887a57937baadba4022f815db/notes_pre_post/1040g3k031btetumn08505nuo74rgbl1hsjmii1o!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/b75c83752b3a02c5f69070ad1d1ec179/notes_pre_post/1040g3k031btetumn085g5nuo74rgbl1hdg9els0!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/5cf9299a3b7c07a21ffdac5c30002ff2/notes_pre_post/1040g3k031btetumn08605nuo74rgbl1hkhn5gco!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/f2c3c29b86e35f29b8c9806bc6c150e8/notes_pre_post/1040g3k031btetumn086g5nuo74rgbl1h97dvuu0!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/0683fc8e38086b434ccab3ceb5c97636/notes_pre_post/1040g3k031btf31sa0e005nuo74rgbl1hlf1na1o!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/3e70e394e405e555672bf2ad30ffc686/notes_pre_post/1040g3k031btf31sa0e0g5nuo74rgbl1ho49coe8!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/bd347f045f8c15b4d6dc9a681a819e54/notes_pre_post/1040g3k031btf31sa0e105nuo74rgbl1htjv32uo!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/423172fdb8c89799ba6c5cd5e3d8042f/notes_pre_post/1040g3k031btf31sa0e1g5nuo74rgbl1hveef0mo!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/f7c46e05a05fa54f0d80788ec7feade8/notes_pre_post/1040g3k031btf31sa0e205nuo74rgbl1h9afl48o!nd_dft_wlteh_webp_3""]","",""
139,"676541be0000000009017cfb","腾讯招聘","https://www.xiaohongshu.com/user/profile/5fd83937000000000101d431","小蓝梯官方使用指南💙","253","53","78","106","2024/12/20","大家都收到自己的小蓝盒了吗💙
出一道题给同学们：
你会怎样抽象(不是)使用你的小蓝梯呢？💙
#鹅厂[话题]# #腾讯校招礼盒[话题]# #腾讯[话题]# #腾讯小蓝盒[话题]# #我与鹅厂[话题]#","[""#鹅厂"",""#腾讯校招礼盒"",""#腾讯"",""#腾讯小蓝盒"",""#我与鹅厂""]","https://www.xiaohongshu.com/user/profile/5fd83937000000000101d431/676541be0000000009017cfb?xsec_token=ABVmkZN6nnqC-6_KcfY17I3pRlvKm_c_YtmiT1aNFCZ2A=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072243/3a3dfc9f346674b45f232799e0969f42/1040g00831bkigjaage005nuo74rgbl1hhtnocs8!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/a4398fa460819eb98e0d8fa47aca0634/1040g00831bkigjaage0g5nuo74rgbl1hiquuj8o!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/9bc99728b2c8b32c51e510ffd0b7ec65/1040g00831bkigjaage105nuo74rgbl1hka2hal8!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/85eb596451c4f14a284977e3cabbcf6f/1040g00831bkigjaage1g5nuo74rgbl1hkmmbe9o!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/4d41978c0b72d085d9b3d0234b696165/1040g00831bkigjaage205nuo74rgbl1hnor9ki0!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/dc2dc453ab8464c35a46f942f9ea8108/1040g00831bkigjaage2g5nuo74rgbl1hrca9cq0!nd_dft_wlteh_webp_3""]","",""
140,"676424c0000000001300e5a0","腾讯招聘","https://www.xiaohongshu.com/user/profile/5fd83937000000000101d431","谁说十二生肖没有企鹅的？","1165","98","173","515","2024/12/19","十二生肖全都是企鹅呀
🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧
#我支持企鹅加入十二生肖[话题]# #鹅厂[话题]# #吉祥物[话题]# #谁能拒绝企鹅的小碎步[话题]# #奇怪玩具分享[话题]# #企鹅[话题]# #短鹅[话题]# #抽象[话题]# #十二生肖[话题]#","[""#我支持企鹅加入十二生肖"",""#鹅厂"",""#吉祥物"",""#谁能拒绝企鹅的小碎步"",""#奇怪玩具分享"",""#企鹅"",""#短鹅"",""#抽象"",""#十二生肖""]","https://www.xiaohongshu.com/user/profile/5fd83937000000000101d431/676424c0000000001300e5a0?xsec_token=ABqmlBl39K4DKD37JO_6MdAsu7cKy-zvkGznLplRJkD_o=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072243/a597ea428f5a1f5693050e521ab88a60/1040g2sg31bjfncbe16705nuo74rgbl1hldqpoa8!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/20e65bbd07846f2d56f06f78a0739f43/1040g2sg31bjfncbe167g5nuo74rgbl1hr9jjm18!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/abe8c02d03407d4912d8cec5f2316291/1040g2sg31bjfncbe16805nuo74rgbl1h5u2d7i8!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/05206eb94af09560251f2ea39440b88b/1040g2sg31bjfncbe168g5nuo74rgbl1hrgtt160!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/1755ca3b3f465152d78ebbcb984e9592/1040g2sg31bjfncbe16905nuo74rgbl1hmn14070!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/1d05cca75aee6eec3966525bf607b965/1040g2sg31bjfncbe169g5nuo74rgbl1he7n1a90!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/8cac7618adb10fac368d43ddc7877e56/1040g2sg31bjfncbe16a05nuo74rgbl1h513afe0!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/652865b0312e728e3fb4fcd58f0cb865/1040g2sg31bjfncbe16ag5nuo74rgbl1hn6nj3r0!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/8d088a8efa8281e22580a86d82f96603/1040g2sg31bjfncbe16b05nuo74rgbl1hgfe4900!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/7e4bb4dfe687b79b61b780b6e8fd2e17/1040g2sg31bjfncbe16bg5nuo74rgbl1hd0h5ef0!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/fc52b149d09962da9bb7648b3653ddf4/1040g2sg31bjfncbe16c05nuo74rgbl1h82qbv90!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/c4fa1af90eeabd8fc3414ccb5957cf1f/1040g2sg31bjfncbe16cg5nuo74rgbl1hm3jukj0!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/c075ebb47464e5bb2844f4e75efb12f4/1040g2sg31bjfncbe16d05nuo74rgbl1hfplc0h0!nd_dft_wlteh_webp_3""]","",""
141,"675ff41d000000001300cbc0","腾讯招聘","https://www.xiaohongshu.com/user/profile/5fd83937000000000101d431","鸭鼻…囧囧囧🦆👃🏻😅","109","12","33","51","2024/12/16","今天上班时我的同事非要给我显摆他收服了一只会唱歌的可达鸭…😅#鹅厂[话题]# #腾讯[话题]# #抽象[话题]# #秋去冬来月如风能否陪我过个冬[话题]##可达鸭[话题]#","[""#鹅厂"",""#腾讯"",""#抽象"",""#秋去冬来月如风能否陪我过个冬"",""#可达鸭""]","https://www.xiaohongshu.com/user/profile/5fd83937000000000101d431/675ff41d000000001300cbc0?xsec_token=ABanxGz9yvGir2w0tsUtcubSlLlldhJz3D_rEpG2x-JhA=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072243/90fcb88e73abe518c338177d631165a6/1040g2sg31bfcpdbn0c705nuo74rgbl1h7r7k350!nd_dft_wlteh_webp_3""]","https://sns-video-hs.xhscdn.com/stream/110/259/01e7600a072db35b0103700393cf2783f5_259.mp4?sign=148c2e3027b17e7d1087a8dde16421d0&t=6a014250",""
142,"6752c4470000000008004b90","腾讯招聘","https://www.xiaohongshu.com/user/profile/5fd83937000000000101d431","自❤️己❤️吓❤️自❤️己~","1988","133","542","1025","2024/12/06","替你们问一句：错过一个梗到底会怎样[doge]？@腾讯会议
（鹅飞出去了鹅好痛鹅要安慰[皱眉R]）
	
#搞笑[话题]# #模仿[话题]# #配音[话题]# #美人鱼的夏天[话题]# #抽象[话题]# #自己吓自己[话题]# #鹅厂[话题]# #腾讯[话题]# #鹅厂周边[话题]# #谁能拒绝企鹅的小碎步[话题]#","[""#搞笑"",""#模仿"",""#配音"",""#美人鱼的夏天"",""#抽象"",""#自己吓自己"",""#鹅厂"",""#腾讯"",""#鹅厂周边"",""#谁能拒绝企鹅的小碎步""]","https://www.xiaohongshu.com/user/profile/5fd83937000000000101d431/6752c4470000000008004b90?xsec_token=AB1vtez6olOo6CeW9l2IPFShBmNtPvG6eHBcfUc85Diy0=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072243/8798d14faa8c8c7aee8582800cce11bf/1040g2sg31b2gmejcmq705nuo74rgbl1hahp5e9g!nd_dft_wlteh_webp_3""]","https://sns-video-hs.xhscdn.com/stream/79/110/259/01e752c4472bba9a01037003939b4f873a_259.mp4?sign=15a6df4e43f2ee1798796620bc68d85c&t=6a014250",""
143,"675026f80000000008005839","腾讯招聘","https://www.xiaohongshu.com/user/profile/5fd83937000000000101d431","腾讯HR Never Cry👑","305","15","87","120","2024/12/04","#女王从不哭泣[话题]# #抽象[话题]# #韩漫[话题]# #鹅厂[话题]# #腾讯[话题]#","[""#女王从不哭泣"",""#抽象"",""#韩漫"",""#鹅厂"",""#腾讯""]","https://www.xiaohongshu.com/user/profile/5fd83937000000000101d431/675026f80000000008005839?xsec_token=ABU8rCv9XVHX-TDFi2r6bhO7a8Gw2x1eHshn3EmczZQ4U=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072243/8902bc2e5ea3ecc40d107ded346c1a3b/1040g2sg31avv01nqmu705nuo74rgbl1hs9v94mg!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/90e47fbaa9536429f3979c1c7901df0e/1040g2sg31avv01nqmu7g5nuo74rgbl1h02dbu18!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/90d99ff16e3c46ca21de6de8bec80c76/1040g2sg31avv01nqmu805nuo74rgbl1hm6uol0g!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/4db662b5fcd34ce35d322fc37575776f/1040g2sg31avv01nqmu8g5nuo74rgbl1hlsbnlug!nd_dft_wlteh_webp_3""]","",""
144,"673da3370000000007038c96","腾讯招聘","https://www.xiaohongshu.com/user/profile/5fd83937000000000101d431","官号行为请勿上升个人形象","4.7万","1441","2296","8398","2024/11/20","这是腾讯HR能干出来的事？
噢噢噢原来是顶流Ezi啊…
那没事了[抠鼻R]
#鹅厂[话题]# #腾讯[话题]# #秋招[话题]# #抽象[话题]# #HR[话题]# #Ezi[话题]#","[""#鹅厂"",""#腾讯"",""#秋招"",""#抽象"",""#HR"",""#Ezi""]","https://www.xiaohongshu.com/user/profile/5fd83937000000000101d431/673da3370000000007038c96?xsec_token=ABjO2bfbL99a1Krt909-00a9KAlNwJdtutB4KheqTcVKU=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072243/99f0ef83088b6a284436a07079f82924/1040g00831adsdcm3ni005nuo74rgbl1hlollpvg!nd_dft_wlteh_webp_3""]","https://sns-video-hs.xhscdn.com/stream/79/110/259/01e73da29e1b2230010370039348c60664_259.mp4?sign=df6b45d3f21954af5efeea34aca88e7a&t=6a014259",""
145,"673c5d81000000000702a2dd","腾讯招聘","https://www.xiaohongshu.com/user/profile/5fd83937000000000101d431","给予年轻人机会，栽种未来之花","417","146","42","121","2024/11/19","很多同学或许都对漫长的职业发展道路感到迷茫[叹气R]
今天，我们就邀请了五位鹅厂的校招学长学姐～[黄金薯R]
分享他们的校招故事以及发展规划～[吧唧R]
希望在求职路上的你，也能像他们一样[举手R]
找到属于自己的舞台[赞R]
#职场干货[话题]# #职业新篇章[话题]# #鹅厂[话题]# #秋招[话题]# #腾讯[话题]# #职业规划[话题]#","[""#职场干货"",""#职业新篇章"",""#鹅厂"",""#秋招"",""#腾讯"",""#职业规划""]","https://www.xiaohongshu.com/user/profile/5fd83937000000000101d431/673c5d81000000000702a2dd?xsec_token=ABmhYHVUU2KAFDQOxmlP9G2y5MRVai0CCJu77YnebXfGQ=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072243/62961c57c342e4abf715e794b0b8ede7/1040g2sg31ackl2bh6m705nuo74rgbl1hinbvibo!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/948381abc7dd9056a1cb292e25ef57bc/1040g2sg31acm9v6nmu705nuo74rgbl1hied0qq8!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/d25d8306d9280cb14596750284fcfec6/1040g2sg31ackl2bh6m805nuo74rgbl1hnnp0b10!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/fe8005dcf22dfadb8ee85a65e50f899a/1040g2sg31ackl2bh6m8g5nuo74rgbl1hm4ed2r8!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/3c340ace0ca5578c8e6cd7ea31921735/1040g2sg31ackl2bh6m905nuo74rgbl1hsuktudo!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/5e043b2e385a30a9b5900207795749d1/1040g2sg31ackl2bh6m9g5nuo74rgbl1huh60o70!nd_dft_wlteh_webp_3""]","",""
146,"6735e850000000001b02c641","腾讯招聘","https://www.xiaohongshu.com/user/profile/5fd83937000000000101d431","💙带梯上班可以随时给个台阶下💙","199","49","93","90","2024/11/14","今年的鹅厂校招限定礼盒💙小蓝盒💙新鲜出炉~
已接受腾讯2025校招offer并完成签约的鹅宝们 [飞吻R]
请留意个人邮箱查收礼盒领取攻略(邮件预计12月发出)
新鹅们快告诉鹅[吃瓜R]你们会怎样使用这款折叠梯呢❓
（看到最后有彩蛋[doge]）
#腾讯小蓝盒[话题]# #腾讯校招礼盒[话题]# #折叠梯的100种使用方式[话题]##鹅厂[话题]# #校招[话题]# #秋招[话题]# #校招礼盒[话题]# #让我在户外撒点野[话题]# #做大自然的孩子[话题]# #淡淡的疯感[话题]#","[""#腾讯小蓝盒"",""#腾讯校招礼盒"",""#折叠梯的100种使用方式"",""#鹅厂"",""#校招"",""#秋招"",""#校招礼盒"",""#让我在户外撒点野"",""#做大自然的孩子"",""#淡淡的疯感""]","https://www.xiaohongshu.com/user/profile/5fd83937000000000101d431/6735e850000000001b02c641?xsec_token=ABvI_XvL0MWPpR4lE1KX4939iziICCMufW8gp3pV15kbY=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072243/fc432c8c7237136e462e8e30cc6eb116/1040g00831a6ar7qhmq005nuo74rgbl1hoornpro!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/6c355ddac8b9a108bb253d928c8ea22e/1040g00831a6ar7qhmq0g5nuo74rgbl1hgs2r4fg!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/0025be7dda6d1c2a11395136ba2d2869/1040g00831a6ar7qhmq105nuo74rgbl1hbjcd9m8!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/31cfe46c1c0402227f503e8e22272a1f/1040g00831a6ar7qhmq1g5nuo74rgbl1hf13gu88!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/4782d4b6354c9ffb7ca91b91b11c36cc/1040g00831a6ar7qhmq205nuo74rgbl1h9b5p5so!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/86646397c90c5ff9a62885cdd393f253/1040g00831a6ar7qhmq2g5nuo74rgbl1h5lk2oqo!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/650ae0e1a3b411d3f151f59d19feae49/1040g00831a6ar7qhmq305nuo74rgbl1h9gqois0!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/27cdaaef4db734551c59e75487cfbed2/1040g00831a6ar7qhmq3g5nuo74rgbl1hlp272t8!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/e4051a28d34fcfb741e83f58efcebf7a/1040g00831a6ar7qhmq405nuo74rgbl1h6r193d8!nd_dft_wlteh_webp_3""]","",""
147,"67345c770000000019015fa6","腾讯招聘","https://www.xiaohongshu.com/user/profile/5fd83937000000000101d431","在鹅厂上班还能听到:“谢谢你啊~慕声~”","6210","507","537","660","2024/11/13","明明人在公司却突然听到了一句：
“谢谢你啊~慕声~”[黑薯问号R]
本以为是最近追《永夜星河》追出了幻觉[石化R]
抬头一看竟然真的是妙妙和子期啊[惊恐R]
脖子一歪发现慕瑶姐姐和柳大哥也在[抓狂R]
@虞书欣Esther @丁禹兮 @祝绪丹Bambi @杨仕泽
见到了全世界最好的竹林四侠[皱眉R]
在鹅厂上班的福利也太香了吧[皱眉R]
#永夜星河[话题]# #永夜星河凌妙妙[话题]# #谢谢你啊慕声儿[话题]# #虞书欣[话题]##丁禹兮[话题]# #祝绪丹[话题]# #杨仕泽[话题]#  #鹅厂[话题]# #腾讯视频[话题]#","[""#永夜星河"",""#永夜星河凌妙妙"",""#谢谢你啊慕声儿"",""#虞书欣"",""#丁禹兮"",""#祝绪丹"",""#杨仕泽"",""#鹅厂"",""#腾讯视频""]","https://www.xiaohongshu.com/user/profile/5fd83937000000000101d431/67345c770000000019015fa6?xsec_token=ABTssGdTMoiZF64qo4PKz4Xu76Y6mr6cb7N7w-bnqe9MA=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072243/fd9130fb4a576eb80ad33104273ba25c/1040g00831a4qgt7imq0g5nuo74rgbl1hikpshg8!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/5d8cadab1c345242a4b4078292622f61/1040g00831a4qgt7imq205nuo74rgbl1h32hj3o0!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/eeb82914bedf7aa7754a967981a1ad26/1040g00831a4qgt7imq105nuo74rgbl1h0js8muo!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/1b032a630c21c0efdae2f053923406e8/1040g00831a4qgt7imq1g5nuo74rgbl1hniadm90!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/e0a59e36c714480da2e7acdf3f27dd37/1040g00831a4qgt7imq005nuo74rgbl1h9kdka2o!nd_dft_wlteh_webp_3""]","",""
148,"6731e450000000001b02bc64","腾讯招聘","https://www.xiaohongshu.com/user/profile/5fd83937000000000101d431","鹅⚡今⚡天⚡过⚡生⚡日⚡","585","31","129","110","2024/11/11","⚡11.11日⚡鹅鹅过生日⚡
⚡给⚡大⚡伙⚡跳⚡个⚡APT⚡
#APT[话题]# #apt[话题]# #鹅厂[话题]# #秋招[话题]# #我的生日party[话题]# #腾讯[话题]# #腾讯26周年[话题]#","[""#APT"",""#apt"",""#鹅厂"",""#秋招"",""#我的生日party"",""#腾讯"",""#腾讯26周年""]","https://www.xiaohongshu.com/user/profile/5fd83937000000000101d431/6731e450000000001b02bc64?xsec_token=ABlJ3B2cPTEG_-j9Jxpr1VQVNHmAQ15U5inzJx-KOZ6UM=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072243/bd5f2e14033bd0399d9ddfdd646bcdc1/1040g2sg31a2dbm856me05nuo74rgbl1hst8vu90!nd_dft_wlteh_webp_3""]","https://sns-video-hs.xhscdn.com/stream/110/259/01e731df231b5a0901037003931ae404fe_259.mp4?sign=ae655c1a21afd512b5589f41a5d151fb&t=6a01425b",""
149,"6729eb5e000000001b02c679","腾讯招聘","https://www.xiaohongshu.com/user/profile/5fd83937000000000101d431","诞生于1998，梦想开企鹅网吧","287","38","136","52","2024/11/05","到底是谁还不知道本鹅今年26岁了[害羞R]！
本鹅诞生于1998年11月11日～[生日蛋糕R]
是妥妥的95后鹅噢~🪿
快都来给鹅送上生日祝福~[生日蛋糕R]
鹅要过一整个月的生日！[得意R]
	
#鹅厂[话题]# #秋招[话题]# #腾讯[话题]# #鹅厂生活[话题]# #生日[话题]# #办公室日常[话题]# #办公氛围[话题]# #我的生日party[话题]# #司庆[话题]#","[""#鹅厂"",""#秋招"",""#腾讯"",""#鹅厂生活"",""#生日"",""#办公室日常"",""#办公氛围"",""#我的生日party"",""#司庆""]","https://www.xiaohongshu.com/user/profile/5fd83937000000000101d431/6729eb5e000000001b02c679?xsec_token=AB6YGOu9Dx_dX8hf8QfpIGxMVw0n5XfOkAFp8GOY-QSis=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072243/4f919f525c94bd7fe30c63b581284634/1040g2sg319qk70b4ni705nuo74rgbl1ha3scbb0!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/1506a452892dc2cebe371029df145c0e/1040g2sg319qk70b4ni7g5nuo74rgbl1het2m3sg!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/8b2b22410472e9152a767b214afd00a6/1040g2sg319qk70b4ni805nuo74rgbl1hjfu1mu8!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/57b4a72a5f92f1e63479372b0ff9ec09/1040g2sg319qk70b4ni8g5nuo74rgbl1hm4ehv50!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/7039ececedcfedef8446f587e7a596ff/1040g2sg319qk70b4ni905nuo74rgbl1hg8c4ua0!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/f01b478d26ac55d6ce35aab10175a6d8/1040g2sg319qk70b4ni9g5nuo74rgbl1hf2168mo!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/c4ce9a1e0ce5182a066b6420cf1799e1/1040g2sg319qk70b4nia05nuo74rgbl1hkkn4h40!nd_dft_wlteh_webp_3""]","",""
150,"67235c0b0000000019014bdd","腾讯招聘","https://www.xiaohongshu.com/user/profile/5fd83937000000000101d431","前途一片❓啊！","281","38","75","66","2024/10/31","有许多同学是不是常常望着自己本专业的工作方向，心里却在默默呐喊：“难道我以后真的要干这行嘛？”[石化R]
然后就开始琢磨，跨行业到底行不行呢？[扶墙R]
留下你的投票并分享你的故事~[微笑R]
我们还在楼下邀请了一位“🐧新闻”的同学来分享TA的故事[黄金薯R]
#校招[话题]# #秋招[话题]##鹅厂[话题]# #腾讯招聘[话题]# #腾讯[话题]# #跨行业求职[话题]# #职业转型[话题]# #大学生毕业找工作[话题]# #职场干货[话题]# #跨行业能找到工作吗？[PK]#","[""#校招"",""#秋招"",""#鹅厂"",""#腾讯招聘"",""#腾讯"",""#跨行业求职"",""#职业转型"",""#大学生毕业找工作"",""#职场干货"",""#跨行业能找到工作吗？""]","https://www.xiaohongshu.com/user/profile/5fd83937000000000101d431/67235c0b0000000019014bdd?xsec_token=ABCFlt_QhrmTGjXpWGP1SOuWcUtXXNdi4Kx5tpNxszomw=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072243/952ac86acdc639ba05bd66dd97fc4e2d/1040g008319k6lfj36s105nuo74rgbl1h3b28sho!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/112765cc31a43c95816410c7ffaffe99/1040g008319k6lfj36s1g5nuo74rgbl1hh70riv0!nd_dft_wlteh_webp_3""]","",""
151,"671a0c1b000000002100953b","腾讯招聘","https://www.xiaohongshu.com/user/profile/5fd83937000000000101d431","女孩子们，做更有力量的自己","771","74","120","62","2024/10/24","#聊聊程序员[话题]#
在1024程序员节的前夕✨
我们和一群女性工程师聊了聊👩🏻
起初，写代码是一份工作⌨️
写着写着，亲手敲出的一行行代码👩🏻‍💻
好像变成了一把把钥匙🗝️
打开了各种各样的生长姿态🌲
不断解锁最新版本的、更有力量的自己💪🏻
#聊聊程序员[话题]##1024程序员节[话题]# #女性力量[话题]# #girlstalk[话题]# #techforher[话题]# #腾讯techforher[话题]# #科技女性[话题]# #女性成长[话题]##鹅厂[话题]#","[""#聊聊程序员"",""#1024程序员节"",""#女性力量"",""#girlstalk"",""#techforher"",""#腾讯techforher"",""#科技女性"",""#女性成长"",""#鹅厂""]","https://www.xiaohongshu.com/user/profile/5fd83937000000000101d431/671a0c1b000000002100953b?xsec_token=ABxI3nfRoLf7pQSyPbeDJoxyk9De-XsAJ5eseOnYi21Zk=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072243/1030772559faf726b5cd84b9497662d6/1040g2sg319b472mdlqb05nuo74rgbl1hre7t7ug!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/b947956e150bfebb89d31ce090ad603e/1040g2sg319b472mdlq7g5nuo74rgbl1hur6g6uo!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/1e6d0aba97e6d5a1726b96bc8ac219bf/1040g2sg319b472mdlq805nuo74rgbl1hp61ugoo!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/15c78494c55bd0ae837b8612c686818a/1040g2sg319b472mdlq8g5nuo74rgbl1hq52vki0!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/5fc2f2797be41604ee1058a84dfa3a27/1040g2sg319b472mdlq905nuo74rgbl1hbvfkf1g!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/3b965504890448e77273fd36a0cb3dac/1040g2sg319b472mdlq9g5nuo74rgbl1h75kq6ig!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072243/2204b26c23a181015d92ee5f6e80cb0b/1040g2sg319b472mdlqa05nuo74rgbl1hblsvoj8!nd_dft_wlteh_webp_3""]","",""
